06/08/23,421.98,petrol - scooter,
07/08/23,303.50,food - taqitos,
08/08/23,299.00,VI recharge,
09/08/23,50.00,Food,
09/08/23,570.00,hospital,
09/08/23,509.00,food - malabar grills,
10/08/23,270.00,jio recharge,
11/08/23,116.00,food - pai dosa,
11/08/23,60.00,food - seetha devi,
11/08/23,100.00,food - cafeteria,
12/08/23,235.00,Food - chopstix,
12/08/23,120.00,Food - night shop,
12/08/23,441.36,Petrol - scooter,
13/08/23,60.00,food - kedaram,
14/08/23,383.16,Petrol - scooter,
14/08/23,65.00,Food - alkapuri,
14/08/23,130.00,Food - alkapuri,
14/08/23,60.00,Food - seetha devi,
14/08/23,5.00,Parking fee - lulu,
14/08/23,200.00,Groceries - lulu,
16/08/23,173.60,Movie,
16/08/23,65.00,Snacks,
16/08/23,100.00,Food - meet n eat,
17/08/23,300.00,Groceries,
17/08/23,90.00,Food - meet n eat,
18/08/23,40.00,Groceries,
18/08/23,20.00,Lime,
19/08/23,113.00,food - mings wok,
19/08/23,282.00,food - subway,
19/08/23,55.00,food - seetha devi,
20/08/23,"1,199.00",Blood test,
20/08/23,80.00,pens,
20/08/23,25.00,milk,
20/08/23,418.75,petrol - scooter,
20/08/23,160.00,food - meet n eat,
21/08/23,20.00,Gift,
22/08/23,190.00,Food - mandhi souk,
22/08/23,60.00,Food - oh my cake,
22/08/23,20.00,Lime,
22/08/23,130.00,Sara's collections,
22/08/23,197.60,Reliance groceries,
23/08/23,25.00,Anns,
24/08/23,"1,395.00",Pharmacy,
24/08/23,330.00,Groceries,
25/08/23,100.00,Food - meet n eat,
25/08/23,220.00,Banana chips,
25/08/23,70.00,Lemon,
25/08/23,"1,198.00",Taxi fare,
02/09/23,550.00,onam shirt,
03/09/23,260.00,Google drive,
03/09/23,"1,200.00",Taxi,
03/09/23,35.00,Yoghurt,
05/09/23,750.00,mundu - kennedy,
06/09/23,"1,500.00",union fund,
07/09/23,239.00,jio recharge,
07/09/23,299.00,VI recharge,
08/09/23,100.00,food - meet n eat,
09/09/23,178.00,Food - thaal,
09/09/23,"1,500.00",diesel,
09/09/23,140.00,movie ticket,
10/09/23,80.00,snacks,
10/09/23,90.00,food,
10/09/23,90.00,Food - meet n eat,
11/09/23,23.00,habel movie ticket,
11/09/23,12.00,groceries,
13/09/23,360.00,food - mandhi souk,
14/09/23,184.74,reliance jio mart,
15/09/23,100.00,Food - meet n eat,
17/09/23,279.00,food - hotel grand,
18/09/23,58.58,reliance jio mart,
19/09/23,150.00,Food - mandhi souk,
19/09/23,482.27,petrol,
20/09/23,90.00,food - meet n eat,
20/09/23,40.00,groceries,
21/09/23,60.00,food - madurai veg,
25/09/23,320.00,record,
25/09/23,371.00,food,
26/09/23,70.00,groceries,
26/09/23,204.10,reliance jio mart,
26/09/23,50.00,food - snoosh,
27/09/23,"1,046.00",mess fees - august,
28/09/23,20.00,groceries,
28/09/23,220.00,food - mandhi souk,
29/09/23,90.00,food - meet n eat,
30/09/23,125.00,groceries,
30/09/23,190.89,reliance jio mart,
01/10/23,"2,000.00",diesel,
04/10/23,20.00,groceries,
04/10/23,239.00,VI recharge,
05/10/23,286.00,Food - grand hotel,
05/10/23,500.00,To security cletus,
06/10/23,239.00,Jio recharge,
06/10/23,70.00,groceries,
07/10/23,348.00,Groceries,
07/10/23,190.00,Food - mandhi souk,
07/10/23,424.14,Petrol,
07/10/23,40.00,Anns,
08/10/23,35.00,Groceries ,
08/10/23,120.00,Food - kedaram,
09/10/23,213.00,MOSC hospital medicine,
09/10/23,328.00,Blood test,
09/10/23,193.34,reliance jio mart,
09/10/23,15.00,banana,
09/10/23,130.00,food - meet n eat,
09/10/23,147.00,food - malabar grills,
09/10/23,20.00,BR bakers,
11/10/23,42.00,BR bakers ,
12/10/23,220.00,Food - mandhi souk,
12/10/23,28.00,Banana,
12/10/23,83.44,Birthday cake,
13/10/23,40.00,Food - kedaram,
13/10/23,285.00,Food - hotel grand,
13/10/23,10.00,Anns,
14/10/23,45.00,Bread,
15/10/23,190.00,Food - chacko,
15/10/23,188.00,Food - hotel grand,
16/10/23,55.00,Anns,
18/10/23,94.00,Kadayiruppu groceries,
19/10/23,66.00,Anns,
20/10/23,57.50,Food - shawarmer,
20/10/23,431.00,Food - pai dosa,
20/10/23,376.71,Petrol,
20/10/23,78.75,Food - momo rumbucha,
20/10/23,40.00,Food - seetha devi,
20/10/23,10.00,BR bakers,
21/10/23,500.00,Go kart and paint ball,
21/10/23,110.00,Food - kedaram,
21/10/23,349.00,Mess fees,
21/10/23,188.00,Food - flaming hot,
22/10/23,20.00,Unknown purchase,
24/10/23,50.00,Unknown purchase,
25/10/23,120.00,Unknown purchase,
27/10/23,20.00,Anns,
27/10/23,10.00,BR,
28/10/23,690.00,scooter phone holder,
31/10/23,239.00,VI recharge,
31/10/23,459.50,Date - kochi,
31/10/23,415.52,Petrol,
01/11/23,200.00,Appa's plants,
01/11/23,25.00,Sting,
02/11/23,220.00,Food - mandhi souk,
02/11/23,20.00,Anns - treat,
02/11/23,39.00,Food - BR,
03/11/23,260.00,ENT log book,
03/11/23,185.00,Food - mandhi souk,
03/11/23,239.00,Jio recharge,
04/11/23,"1,000.00",Diesel,
04/11/23,50.00,Ice cream,
04/11/23,837.49,Lulu shopping,
05/11/23,30.00,aster - parking,
05/11/23,155.00,Food - aster,
05/11/23,61.00,Jio recharge for appa,
05/11/23,90.00,Food - seetha devi,
06/11/23,20.00,Anns,
07/11/23,"2,000.00",Diesel,
07/11/23,20.00,aster - parking,
08/11/23,130.00,food - cafeteria,
08/11/23,"1,575.00",mess fees - november,
08/11/23,12.00,pencils,
11/11/23,360.00,"Food - mandhi souk, for denna too",
12/11/23,462.00,food - mings wok,
12/11/23,659.00,food - kfc,
12/11/23,7.00,chart,
12/11/23,125.00,ointment,
13/11/23,20.00,unknown purchase,
13/11/23,50.00,ramsis book shop,
14/11/23,50.00,cafeteria,
15/11/23,100.00,food - meet n eat,
15/11/23,85.00,bandaid,
16/11/23,22.00,lime,
16/11/23,15.00,jio recharge - for denna,
17/11/23,22.00,br bakers,
17/11/23,20.00,anns - for denna too,
17/11/23,370.00,"food - mandhi souk, for denna too",
17/11/23,100.00,anns,
18/11/23,40.00,anns,
18/11/23,20.00,cafeteria,
18/11/23,20.00,rose  - for denna,
18/11/23,605.60,reliance,
18/11/23,70.00,anns,
19/11/23,"1,189.00",Birthday gift for Denna,
19/11/23,70.00,Eggs,
20/11/23,81.29,Reliance,
20/11/23,415.53,Petrol,
20/11/23,120.00,Pharmac log book ,
21/11/23,27.00,treat for friends,
21/11/23,90.00,Food - seetha devi,
21/11/23,10.00,anns,
22/11/23,375.00,"food - mandhi souk, for denna too",
23/11/23,22.00,cafeteria,
23/11/23,113.00,anns,
23/11/23,239.00,VI recharge,
24/11/23,90.00,food - meet n eat,
24/11/23,120.00,unknown purchase,
27/11/23,157.15,food,
27/11/23,32.00,BR,
29/11/23,425.49,food,
01/12/23,100.00,food - meet n eat,
01/12/23,239.00,jio recharge,
01/12/23,22.00,BR,
01/12/23,20.00,anns,
01/12/23,160.00,"treat for denna, club arabia",
02/12/23,130.00,anns,
03/12/23,900.00,namitha appointment,
04/12/23,185.00,Psychiatry log book,
04/12/23,730.00,food - grand hotel,
04/12/23,160.00,fruits,
05/12/23,220.00,food - mandhi souk,
06/12/23,20.00,anns,
06/12/23,429.52,petrol,
06/12/23,100.00,groceries,
07/12/23,30.00,food - breakfast,
07/12/23,110.00,food - cafeteria,
08/12/23,30.00,food - breakfast,
08/12/23,208.00,food - hotel grand,
08/12/23,318.34,food - reliance jio,
09/12/23,130.00,food - meet n eat,
09/12/23,20.00,BR,
10/12/23,196.00,food - grand hotel,
11/12/23,40.00,groceries,
11/12/23,100.00,tailor,
11/12/23,340.00,"food - mandhi souk, along with treat for denna",
12/12/23,50.00,BR,
12/12/23,220.00,food - cafeteria,
12/12/23,50.00,anns,
13/12/23,30.00,Food - breakfast,
13/12/23,130.84,reliance jio mart,
13/12/23,126.00,groceries - coffee powder,
14/12/23,50.00,Anns,
14/12/23,100.00,Food - meet n eat,
15/12/23,44.00,BR,
15/12/23,90.00,Food - meet n eat,
15/12/23,43.00,Groceries,
16/12/23,22.00,BR,
17/12/23,20.00,Lime,
17/12/23,410.00,Food - hotel grand,
17/12/23,6.00,Anns,
18/12/23,22.00,BR,
18/12/23,220.00,Food - mandhi souk,
19/12/23,"1,575.00",Mess fees of December,
03/01/24,"26,744.50",Prepladder subscription,
03/01/24,220.00,Food - mandhi souk,
04/01/24,110.00,Breakfast - to cletus,
08/01/24,322.34,Reliance shopping,
16/01/24,413.37,Petrol,
16/01/24,629.00,Food - sijis pizza,
16/01/24,30.00,Anns,
17/01/24,120.00,Micro log book,
17/01/24,30.00,Banana,
18/01/24,24.00,Anns,
19/01/24,236.00,Food - mings wok,
19/01/24,20.00,VI recharge for amma,
19/01/24,240.75,Food - mcdonalds,
19/01/24,167.50,Food - choco lick,
20/01/24,"2,000.00",Diesel,
20/01/24,313.23,Food - king's crust,
21/01/24,343.30,Petrol,
21/01/24,303.00,Food - tacquitos,
21/01/24,480.00,Food - mcdonalds,
21/01/24,20.00,Anns,
22/01/24,267.50,Food - 12 to 12 barbecue,
22/01/24,140.00,PVR cinemas,
22/01/24,480.00,Lulu,
22/01/24,10.00,Lulu parking,
22/01/24,125.00,Parking fine,
24/01/24,15.00,Jio recharge - denna,
24/01/24,30.00,Banana,
24/01/24,80.00,Anns,
24/01/24,220.00,Food - mandhi souk,
24/01/24,202.00,Reliance jio,
25/01/24,28.00,Yoghurt,
25/01/24,40.00,Breakfast,
25/01/24,110.00,Treat for denna,
27/01/24,239.00,Jio recharge ,
19/03/24,160.00,Movie ticket,
19/03/24,130.00,Popcorn,
19/03/24,156.00,Food - chicking,
16/04/24,55.00,Yoghurt,
17/04/24,310.00,Food - baby cafe,
18/04/24,90.00,Food for denna as My birthday treat,
18/04/24,924.00,Food - Voyager,
19/04/24,120.00,Groceries,
19/04/24,126.00,Food - Hungry plates,
19/04/24,65.00,Food - choco brown,
19/04/24,80.00,Food - seetha devi,
19/04/24,324.00,Food - Taquitos,
19/04/24,413.20,Petrol - Scooter,
20/04/24,50.00,Ice cream for denna,
21/04/24,220.00,Food - mandhi souk,
22/04/24,120.00,Oh my cake - Treat for Denna ,
22/04/24,40.00,Anns,
22/04/24,135.00,Dermatology log book,
22/04/24,80.00,Anns,
23/04/24,"1,000.00",Diesel,
23/04/24,175.96,Movie ticket - aavesham,
23/04/24,25.00,Popcorn,
23/04/24,50.00,Food - uncles,
23/04/24,61.80,Muvattupuzha fest ticket,
23/04/24,190.00,Food - cafe brownie,
24/04/24,20.00,Chips,
24/04/24,35.00,Anns,
24/04/24,239.00,Jio recharge,
24/04/24,20.00,Food - snoosh,
25/04/24,40.00,Groceries,
25/04/24,220.00,Food - mandhi souk,
25/04/24,199.00,Vi recharge,
25/04/24,497.00,Fruits for dubai,
25/04/24,110.00,Bakery items for dubai,
26/04/24,220.00,Banana chips,
26/04/24,349.00,Food - burger king,
29/04/24,300.00,Union jersey price,
01/05/24,180.00, Food - mandhi souk,
01/05/24,"2,000.00",Diesel,
01/05/24,10.00,Biscuits,
02/05/24,20.00,Sting,
02/05/24,310.00,Food - baby cafe,
03/05/24,65.00,Food - seetha devi,
06/05/24,"3,325.00",Namitha,
10/05/24,747.00,Food - persian table,
11/05/24,300.00,Food - ohmycake,
12/05/24,379.72,Petrol,
15/05/24,820.00,Kennedy textiles,
16/05/24,"1,276.00",Suzuki insurance renewal,
17/05/24,600.00,Tailor - pants stitching,
24/05/24,"1,099.00",Scrubs,
24/05/24,55.00,Chapatti for appa,
25/05/24,20.00,Sting,
26/05/24,2.00,Anns,
26/05/24,250.00,Food - Grand,
27/05/24,20.00,Sting,
27/05/24,12.00,Bru coffee,
28/05/24,100.00,Reliance,
28/05/24,30.00,Food - Kedaram,
29/05/24,10.00,Cream bun,
29/05/24,100.00,Appstore purchase,
30/05/24,10.00,Cream bun,
30/05/24,240.00,Food - mandhi souk,
30/05/24,60.00,Tang,
31/05/24,20.00,Sting,
01/06/24,120.00,6th sem - sem tag,
01/06/24,10.00,Anns,
01/06/24,22.00,BR bakery,
01/06/24,45.00,Food - snoosh,
01/06/24,189.00,Food - club arabia,
02/06/24,409.26,Petrol - scooter,
02/06/24,358.00,Food - Mcdonalds,
03/06/24,30.00,Anns,
03/06/24,22.00,BR bakery,
03/06/24,637.00,Food - Taquitos,
03/06/24,30.00,Tang,
04/06/24,40.00,Anns,
05/06/24,30.00,Anns,
05/06/24,286.00,Food - grand,
06/06/24,300.00,Food - curry tree,
06/06/24,18.00,Food - memorice,
06/06/24,36.00,Anns,
06/06/24,35.00,Banana,
06/06/24,30.00,Food - kedaram,
07/06/24,10.00,Bus ticket,
07/06/24,70.00,Autorickshaw,
07/06/24,60.00,Anns,
07/06/24,"8,000.00",Car repair Pattimatom,
08/06/24,200.00,Petrol - scooter,
08/06/24,693.00,Food - burger junction,
09/06/24,170.00,Ohmycake treat for Denna's family,
09/06/24,30.00,Tang,
09/06/24,40.00,Anns,
09/06/24,"25,999.50",Marrow,
10/06/24,620.00,Clothes for amma,
10/06/24,44.00,BR bakery,
10/06/24,110.00,Food - cafeteria,
10/06/24,24.00,Anns - coffee,
11/06/24,226.00,Food - chicky wok,
12/06/24,120.00,Anns,
12/06/24,595.00,Groceries for amma,
12/06/24,225.00,Sugar machine strips,
13/06/24,220.00,Banana chips for appa,
13/06/24,349.00,Food - burger king,
19/06/24,20.00,Anns,
19/06/24,730.00,Food - burger junction ,
20/06/24,700.00,Namitha appointment,
20/06/24,"2,195.00",Medicines,
20/06/24,300.00,Petrol - scooter,
20/06/24,239.00,Jio recharge,
21/06/24,"2,000.00",Diesel - car,
21/06/24,293.50,Food - paragon,
21/06/24,9.28,Jengar fee,
23/06/24,23.00,Bus ticket,
23/06/24,346.00,Food - club arabia,
24/06/24,32.00,Anns,
25/06/24,17.00,Medicines,
25/06/24,109.00,Food - grand,
26/06/24,240.90,Vi recharge,
27/06/24,24.00,Bru coffee,
27/06/24,110.00,Food - cafeteria,
28/06/24,20.00,Lost,
28/06/24,125.00,Redbull,
28/06/24,336.00,Food - Grand,
28/06/24,40.00,Anns,
29/06/24,35.00,Food for habel,
29/06/24,240.00,Food - mandhi souk,
30/06/24,145.00,Train ticket - to kozhikode,
30/06/24,142.80,Train ticket - from kozhikode,
30/06/24,731.25,Kozhikode Rental car fee,
30/06/24,28.00,Bru coffee,
30/06/24,20.00,Zomato gold renewal,
01/07/24,135.00,Anns,
01/07/24,155.00,Food - baby cafe,
02/07/24,60.00,Anns,
02/07/24,20.00,Anns,
03/07/24,69.00,Anns,
04/07/24,606.55,Groceries for amma,
04/07/24,30.00,Breakfast for amma,
04/07/24,60.00,Anna,
04/07/24,108.90,BSNL recharge for amma,
05/07/24,18.00,Food - Royal bakery,
05/07/24,20.00,Water,
05/07/24,18.00,Food - royal bakers,
05/07/24,299.00,VI sim bought and recharge for amma,
05/07/24,200.00,Sara photos print,
05/07/24,120.00,Batteries for home,
06/07/24,200.00,Petrol,
08/07/24,24.00,Anns,
08/07/24,20.00,Groceries,
09/07/24,450.00,OBG record and log book,
09/07/24,312.50,Food - mings wok,
09/07/24,20.00,Lime,
10/07/24,800.00,Jio porting,
11/07/24,200.00,Petrol,
11/07/24,65.00,Notebook,
13/07/24,33.00,Bus ticket to ernakulam south,
13/07/24,90.00,Kozhikode train station ac room charge,
13/07/24,10.00,Tea,
13/07/24,3.75,Kozhikode pay and park,
13/07/24,18.75,Kozhikode auto,
13/07/24,110.00,Food - mozon broast,
13/07/24,93.00,Food - hotel aryas,
13/07/24,7.50,Water,
13/07/24,225.00,Rental car diesel,
13/07/24,30.00,Metro ticket,
13/07/24,155.00,Sweets - kozhikode,
13/07/24,47.50,Food - pink caffe,
16/07/24,240.00,Food - mandhi souk,
16/07/24,50.00,Chips,
23/07/24,305.00,Food - malabar grills,
23/07/24,305.50,Dark kiss perfume gift for denna,
25/07/24,16.00,Eggs,
25/07/24,"1,100.00",Bodyzone gym - 1 month fees,
25/07/24,20.00,Anns,
26/07/24,439.00,Food - malabar grills,
26/07/24,120.00,Royal bakery food for denna,
27/07/24,240.00,Food - mandhi souk,
27/07/24,37.50,Food - oh my cake,
27/07/24,300.00,Petrol,
02/08/24,157.00,Soup for amma,
05/08/24,"1,229.00",Food for guests,
06/08/24,16.00,Anns,
07/08/24,"1,500.00",Diesel,
07/08/24,399.00,Food - ali baba and the 51 dishes,
13/08/24,535.00,Medicines for amma,
21/08/24,380.00,Community medicine record,
27/08/24,115.00,Food - royal bakers,
27/08/24,85.00,Food - oh my cake,
27/08/24,570.00,Photocopy and scan for amma,
29/08/24,"2,000.00",Diesel,
29/08/24,300.00,Jio porting for Amma,
29/08/24,10.00,Vi recharge for amma,
29/08/24,90.00,Food - royal bakers,
29/08/24,12.00,Tea,
30/08/24,209.00,Food - mexican golden chicken,
30/08/24,30.00,Food - scandy,
01/09/24,500.00,Aster econsult for amma,
01/09/24,210.00,Breakfast for amma,
01/09/24,207.90,Food - KFC,
02/09/24,270.00,Food - Pitaworks,
04/09/24,14.00,Food - Seetha devi,
05/09/24,10.00,Anns,
05/09/24,50.00,Food - Royal bakers,
05/09/24,371.70,Reliance shopping,
07/09/24,65.00,Food - Malabar Grills,
10/09/24,252.00,Food - District 7,
10/09/24,60.00,Stationary items - coloured paper,
10/09/24,241.55,Reliance shopping,
11/09/24,25.00,Anns,
22/09/24,882.00,Yatri taxi,
22/09/24,80.00,Groceries,
24/09/24,50.00,Plastic disposal from panchayat,
25/09/24,"2,900.00",Bodyzone new gym membership + 2 months (till December included),
02/10/24,"1,000.00",Diesel,
03/10/24,"1,500.00",Diesel,
08/10/24,300.00,Petrol,
16/10/24,125.00,Monster drink,
19/10/24,300.00,Petrol,
22/10/24,200.00,Petrol,
30/10/24,20.00,Anns,
31/10/24,110.00,Anns,
31/10/24,52.25,Food - chocobae,
31/10/24,300.00,Petrol,
31/10/24,341.00,Food - burger junction,
01/11/24,350.90,Jio recharge,
03/11/24,362.36,Train ticket,
04/11/24,20.00,Water,
04/11/24,40.00,Amma's shopping,
05/11/24,"4,000.00",Mess bill paid,
05/11/24,30.00,Food - scandy,
05/11/24,40.00,Food - royal bakers,
09/11/24,390.00,Food - shawarma daddy,
09/11/24,300.00,Petrol,
